source,title,description,text,url,publishedAt
GlobeNewswire,"BBAI BREAKING NEWS: BigBear.ai Holdings, Inc. Stock Plummets 15% Triggering Securities Class Action – Investors are Notified to Contact BFA Law by June 10, 2025 (NYSE:BBAI)",,"NEW YORK, April 15, 2025 (GLOBE NEWSWIRE) -- Leading securities law firm Bleichmar Fonti & Auld LLP announces that a lawsuit has been filed against BigBear.ai Holdings, Inc. (NYSE: BBAI) and certain of the Company’s senior executives for potential violations of the federal securities laws.

If you invested in BigBear.ai, you are encouraged to obtain additional information by visiting https://www.bfalaw.com/cases-investigations/bigbearai-holdings-inc.

Investors have until June 10, 2025, to ask the Court to be appointed to lead the case. The complaint asserts claims under Sections 10(b) and 20(a) of the Securities Exchange Act of 1934 on behalf of investors who purchased BigBear.ai securities. The case is pending in the U.S. District Court for the Eastern District of Virginia and is captioned Priewe v. BigBear.ai Holdings, Inc., et al., No. 25-cv-00623.

Why was BigBear.ai Sued for Securities Fraud?

BigBear.ai is an AI-driven technology solutions company that helps organizations operationalize AI by analyzing complex data and providing actionable insights in areas of national security, supply chain management, and digital identity and biometrics solutions.

BigBear.ai went public via a special purpose acquisition company (“SPAC”) transaction, completing merging first with GigCapital4 Merger Sub Corporation, and subsequently with GigCapital4, Inc. Upon completion of the merger, BigBear.ai issued $200 million of unsecured convertible notes with a maturity date of December 15, 2026. During the relevant period, BigBear.ai improperly accounted for the 2026 Convertible Notes, causing it to misstate various items in several of the Company’s previously issued financial statements.

The Stock Declines as the Truth is Revealed

On March 18, 2025, BigBear.ai delayed the filing of its 2024 10K, disclosing that certain of the Company’s financial statements since fiscal year 2021 should no longer be relied upon and would be restated. On this news, the price of BigBear.ai stock declined roughly 15%, from a closing price of $3.49 per share on March 17, 2025, to $2.97 per share on March 18, 2025.

Then, on March 25, 2025, after market, BigBear filed its 2024 10-K restating its consolidated financial statements “to reflect the issuance of the 2026 Notes Conversion Option at fair value as of December 7, 2021 and the subsequent remeasurement to fair value at each reporting date.” The 2024 10-K also disclosed that the Company had identified a material weakness in its internal control over financial reporting. On this news, the price of BigBear.ai stock declined roughly 9%, from a closing price of $3.51 per share on March 25, 2025, to $3.19 per share on March 26, 2025.

Click here if you suffered losses: https://www.bfalaw.com/cases-investigations/bigbearai-holdings-inc.

What Can You Do?

If you invested in BigBear.ai you may have legal options and are encouraged to submit your information to the firm.

All representation is on a contingency fee basis, there is no cost to you. Shareholders are not responsible for any court costs or expenses of litigation. The firm will seek court approval for any potential fees and expenses.

Submit your information by visiting:

https://www.bfalaw.com/cases-investigations/bigbearai-holdings-inc

Or contact:

Ross Shikowitz

ross@bfalaw.com

212-789-3619

Why Bleichmar Fonti & Auld LLP?

Bleichmar Fonti & Auld LLP is a leading international law firm representing plaintiffs in securities class actions and shareholder litigation. It was named among the Top 5 plaintiff law firms by ISS SCAS in 2023 and its attorneys have been named Titans of the Plaintiffs’ Bar by Law360 and SuperLawyers by Thompson Reuters. Among its recent notable successes, BFA recovered over $900 million in value from Tesla, Inc.’s Board of Directors, as well as $420 million from Teva Pharmaceutical Ind. Ltd.

For more information about BFA and its attorneys, please visit https://www.bfalaw.com.

https://www.bfalaw.com/cases-investigations/bigbearai-holdings-inc

Attorney advertising. Past results do not guarantee future outcomes.",https://www.globenewswire.com/news-release/2025/04/15/3061692/0/en/BBAI-BREAKING-NEWS-BigBear-ai-Holdings-Inc-Stock-Plummets-15-Triggering-Securities-Class-Action-Investors-are-Notified-to-Contact-BFA-Law-by-June-10-2025-NYSE-BBAI.html,2025-04-15 00:00:00
Biztoc.com,Tesla trade-ins up 250% as Americans turn on Elon Musk. Here's what this means for Tesla and the EV market,,"With Tesla trade-ins recently reaching an all-time high in California, more and more Americans appear to be ready to move on from supporting Elon Musk’s brand.

According to data from Edmunds, drivers in March swapped in a record number of Teslas — from the 2017 model year and on — for…

This story appeared on finance.yahoo.com , 2025-04-15 11:30:00.",https://biztoc.com/x/7dbd643f3951bac3,2025-04-15 11:30:00+00:00
Biztoc.com,Here's How The New 2025 Tesla Model Y Long Range Differs From The Limited-Run Launch Edition,,"Tesla Inc. (NASDAQ:TSLA) has released a cheaper, long-range version of the Model Y facelift. The new version replaces the limited-run launch edition, which is no longer available for sale by the company. Here's how the new model differs from the previous version.

What happened: The…

This story appeared on benzinga.com , 2025-04-15 11:28:48.",https://biztoc.com/x/22e000bdd1691a15,2025-04-15 11:28:48+00:00
Rap-Up.com,DaBaby Heads To Twitch With A Freestyle Over GELO’s “Tweaker”,,"Image Image Credit Prince Williams / Contributor via Getty Images Image Alt DaBaby Image Size landscape-medium Image Position center

DaBaby is the latest rapper to become a live streamer, which is something a lot of artists have been cashing in on lately. On Monday (March 14) night, the “Suge” artist officially joined Twitch with an unsurprisingly energetic freestyle over GELO’s viral hit “Tweaker.”

“I put the autopilot on the Tesla and light up the blunt and then swerve in the truck / Them n**gas wasn’t even gon’ rest s**t, wasn’t no press s**t, nervous as f**k,” DaBaby rapped, later comparing himself to Boosie Badazz in 2006. Behind him, a huge neon “Billion Dollar Baby Ent.” sign glowed alongside several of the RIAA and Spotify plaques he’s collected over the years.

“If you feelin’ sorry for the h**, then go and help the h** / I came up selling four, four eighths of gas in front the Texaco,” he continued before plugging his Twitch channel, PleaseSayDaBaby. According to him, it’s “the only place you can get content like this.”

Freestyling over other artists’ beats is nothing new for DaBaby, who, within the past year alone, dished out bars over Kendrick Lamar’s “squabble up,” Future and Metro Boomin’s “Like That” and Latto’s “Big Mama.” The KIRK artist is a lyrical genius, so fingers crossed he continues to bring that same energy to the broadcasting platform.

DaBaby Is Seemingly Following DDG’s Streaming Blueprint

It hasn’t taken DaBaby long to realize streaming was something he wanted to do solo after joining DDG’s “7 Days 7 Nights: Hit-A-Thon” back in March. Fans got to watch the two cook up three tracks live, including “MOTION,” which got a video release last Friday (April 11). The other two songs, “New To Me” and “2 Phones,” could possibly end up on DDG’s upcoming album, which is expected to feature around 12 to 15 songs.

As for DaBaby, he and Yung Miami celebrated Valentine’s Day with “IMA H** TOO.” The collaboration came on the heels of his Big Boogie-assisted “HIM” from January.",https://www.rap-up.com/article/dababy-heads-to-twitch-with-freestyle-over-gelo-tweaker,
Scientific American,Fusion Energy Needs Continued U.S. Leadership to Secure Our Energy Future,,"The U.S. leads the world in fusion energy research. It can’t squander that lead like it did with microchips

Fusion energy stands as a beacon of hope in a world beset by rising energy demands, extreme weather and energy security challenges. The same process that powers the sun, fusion would provide abundant, safe, clean and reliable energy. The winner of the fusion race will win a secure energy future for humanity.

In fusion, two light nuclei combine to form a single larger one, while converting excess mass into a tremendous amount of energy. The U.S. has led the way in fusion research and development since World War II, when amid a cold war weapons race, scientists first pursued safely harnessing this energy. In 2022 scientists at the National Ignition Facility (NIF) at the Lawrence Livermore National Laboratory (LLNL) became the first to demonstrate fusion “ignition” in a laboratory—generating more energy out of a fusion reaction than the laser energy fired onto the experiment.

This monumental result established the fundamental scientific feasibility of fusion as an energy source. As the only country in the “ignition club,” the U.S. must build on this success to assure its leadership in fusion to lead the world’s energy economy into the 22nd century.

On supporting science journalism

If you're enjoying this article, consider supporting our award-winning journalism by subscribing. By purchasing a subscription you are helping to ensure the future of impactful stories about the discoveries and ideas shaping our world today.

Why? Because advances getting us closer to fusion power are now coming, rewarding us for our long investment. The fusion ignition breakthrough relied on the inertial confinement approach to fusion, in which powerful lasers heat and compress small pellets of fusion fuel to extreme temperatures and densities exceeding the center of the sun. Ignition has now been repeated several times since on the NIF, with recent results producing about four times as much energy out than energy in.

Another approach to fusion, called magnetic confinement, uses magnetic fields to confine fusion plasmas. Those magnets have recently undergone a quantum leap. In 2021 Commonwealth Fusion Systems built a large, high-temperature superconducting electromagnet that could be ramped up to a field strength of 20 tesla. That’s over 400,000 times stronger than the Earth’s magnetic field, the most powerful ever created for this kind of magnet.

These advances have prompted significant venture capital interest, leading to a vibrant fusion start-up culture. With more than $7 billion in global private investment coming in the past 30 years to 45 fusion companies, nearly $1 billion has come in the past year. They are pursuing diverse early-stage fusion approaches including magnets, lasers and a range of combinations in between. True to the nation’s entrepreneurial disposition, most of these companies and investments are U.S.-based.

For all the excitement, considerable work remains before fusion energy can plug into the grid. That includes building walls of a power plant that can withstand tens of millions of degrees Celsius; understanding how to extract and recycle tritium for a “closed loop” of fusion fuel; and designing power plants that are cost-effective at scale. On a fundamental level, to succeed economically, whatever fusion power plant proves out must produce much more energy than it takes to run.

These challenges may seem daunting, but innovative solutions are being pursued across the spectrum to the absolute limit that current funding allows. The payoff—complete and permanent energy independence—is too great to ignore. Funding for fusion at today’s levels—approximately $800 million per year of federal funding—is simply not up to the task. A new report from the Special Competitive Studies Project is now calling for $10 billion by 2030 in federal funding to accelerate fusion research and development. That would represent a serious investment and could bring us meaningfully closer to a fusion energy future.

Make no mistake, this is a race: China, Japan, the U.K. and European Union member states including Germany are aggressively ramping up investments. The burgeoning fusion sector’s economic impacts will be significant, with the global fusion energy market potentially valued at $1 trillion by 2050. It is an economic imperative for the U.S. to not only keep pace but lead the world in developing this transformative energy source.

In reviewing recent history of technology, the development of extreme ultraviolet (EUV) lithography serves as a compelling analogy—and in some ways, a cautionary tale—for where fusion might be headed.

EUV lithography engraves intricate, nanoscopic patterns on silicon wafers with extremely short wavelengths of light. It has been pivotal to extending Moore’s Law, allowing for the doubling of transistors on microchips at a pace of about every two years. That has enabled production of smaller, more powerful and more energy-efficient chips, which impact everything from smartphones to supercomputers to the ongoing AI revolution.

EUV lithography grew out of laser-plasma experiments in the inertial fusion program at LLNL in the late 1980s. Its development remains a testament to the collaborative efforts of U.S. scientists, engineers and industry leaders. It also highlights the essential role of sustained public investments in R & D and the ambitious multidisciplinary team science pursued at the national labs in bringing forward truly revolutionary technological changes. Then, alongside national labs and government agencies, major American companies like Intel, Texas Instruments, IBM and AMD also made critical early technology development investments and even stood up a consortium to pool resources.

Despite establishing the field and most technologies that enable microchips, the U.S. squandered its hard-won lead by failing to foster the overall ecosystem and invest in domestic production capacity. Leadership was ceded to other nations. A Dutch company ended up with a monopoly on the process, and manufacturers in Asia now dominate global production.

The U.S. is now grappling with the national and economic security ramifications of that failure to act at a critical juncture. We are trying to course-correct with legislation to reshore domestic semiconductor manufacturing and rebuild workforce expertise—but it may be too little too late.

With fusion, we need to get it right the first time.

The fabrication and miniaturization of semiconductors has been called “the greatest engineering challenge of our time.” Likewise, fusion energy, the last known energy source yet to be harnessed, is a grand scientific and engineering challenge.

Both EUV and fusion have benefited from decades of U.S. foresight to mature the science and technology, and both are strategic technologies with revolutionary implications for society and the way we live. As we now face an opportunity to make fusion energy a reality, the U.S. has a chance to apply the lessons of EUV lithography and affirm the formidable—albeit tentative—lead it has established in fusion. Taking that lesson to heart means sustaining U.S. dedication and public sector funding to develop foundational technologies; spurring collaboration between government, academia and industry; and coordinating research to promote American energy innovation and drive down costs.

By securing an enduring leadership position in fusion technology and exploiting this revolutionary energy source to the fullest, the U.S. can control its energy future while creating high-paying jobs, stimulating economic growth and achieving a singular geopolitical advantage. Funding fusion research will affirm and build on the U.S.’s position as the global leader in energy technology. It held and then lost that role in the semiconductor industry; we cannot afford to make the same mistake twice.

This is an opinion and analysis article, and the views expressed by the author or authors are not necessarily those of Scientific American.",https://www.scientificamerican.com/article/fusion-energy-needs-continued-u-s-leadership-to-secure-our-energy-future/,
Globalresearch.ca,Trump’s Tariffs and Crypto Craze: A Geopolitical Gamble Threatening Bitcoin’s Rise - Global Research,,"In recent weeks, talks of a Bitcoin crash have echoed through financial markets, with prices dipping sharply from their January 2025 peak of almost $110,000 to below $75,000 by early April. This volatility, however, hasn’t dimmed the fervor for cryptocurrency among Washington’s elite, notably President Donald Trump and his ally Elon Musk. Their vocal support underscores crypto’s growing political clout, but it’s the interplay with Trump’s aggressive tariff policies that raises profound questions about international stability, both geopolitically and geoeconomically.

Bitcoin’s allure in Washington stems from its promise of financial sovereignty and its defiance of traditional monetary systems. Trump, styling himself the “crypto president,” has championed policies like a national Bitcoin stockpile and deregulation to cement America’s dominance in the digital asset space. His inauguration coincided with Bitcoin’s record high, fueled by optimism over his pro-crypto stance. Musk, a key advisor and head of the Department of Government Efficiency (DOGE), has long been a kind of crypto currency evangelist, once boosting Dogecoin’s value with a tweet and now advocating for blockchain’s role in economic innovation. Their enthusiasm signals a shift: cryptocurrency is no longer a fringe asset but a strategic tool in America’s economic arsenal.

Yet, this crypto euphoria is colliding head-on with Trump’s tariff blitz. Since April 2025, his administration has slapped sweeping duties—10% to 125% (long story short)—on imports from China, Canada, Mexico, and beyond (albeit with pauses), thus triggering global market turmoil. Bitcoin, often pitched as “digital gold” immune to economic shocks, hasn’t been spared. Prices slid 10% post-tariff announcements, mirroring tech stock sell-offs as investors fled risky assets. Dogecoin, the original meme coin, has plummeted over two-thirds in value in the 11 weeks since Trump’s presidency began. Other major cryptocurrencies like Cardano, Ethereum, and Solana have also crashed, losing over 50% of their value.

This challenges the narrative that Bitcoin is a safe haven; as analyst Garrick Hileman notes, it trades more like a volatile tech stock than a stable hedge. One may recall that Michael Saylor (of MicroStrategy, which owns about $33 billion worth of Bitcoin) boasted that “There are no tariffs on Bitcoin”—only to see Bitcoin reaching its lowest level since November the very next day. Danny Scott, CEO of Britain-based bitcoin exchange CoinCorner, seems to have nailed it: “Recently, Bitcoin has shown a strong correlation with the broader financial markets. As the market declines, Bitcoin has followed, irrespective of its own fundamentals.”

The tariffs are indeed a double-edged sword for crypto. On one hand, they amplify economic uncertainty, potentially driving speculative interest toward decentralized assets. If trade wars erode trust in fiat currencies, Bitcoin could gain as a borderless alternative—a view shared by enthusiasts like Michael Saylor, who argues crypto thrives amid “hidden risks” like inflation and regulation. On the other hand, tariffs raise costs for crypto infrastructure.

I’ve written before on how cryptocurrency mining played a role in Kazakhstan’s 2022 gas prices crisis. More recently, I commented on Musk’s Starlink competition with China’s SpaceSail while Trump’s administration has been pushing fossil fuels for AI, and targeting minerals in Ukraine and Greenland. The hard fact is that AI and crypto mining drive energy and resource demands, thereby aligning with Big Tech and Musk’s influence (also raising power concentration concerns in the US). Trump’s tariffs risk increasing tensions and intensifying global mineral competition, which in turn can lead to plenty of other conflicts worldwide. But here I digress.

Mining rigs, reliant on imported chips, face higher prices, squeezing margins for U.S. miners already grappling with energy costs. For instance, Canada, still a Bitcoin mining hub which once had 7% of global hash rate (before declaring “war” on it in 2023 over environmental concerns, among other things), now faces 25% U.S. tariffs anyway, which could disrupt cross-border supply chains critical to North American crypto dominance. The same applies to other locations, China itself and countries such as Kazakhstan being the other key hubs.

Geopolitically, Trump’s tariffs and crypto push are also redrawing alliances. His exclusion of China from a 90-day tariff pause—while hiking duties to 145%—escalates tensions with Beijing, which retaliated with 125% tariffs on U.S. goods. This trade war risks fragmenting global markets, with crypto caught in the crossfire. China, once a crypto mining powerhouse, could double down on its digital yuan to counter U.S. influence, challenging Bitcoin’s global relevance. Meanwhile, nations like Canada and Mexico, stung by tariffs, may pivot toward crypto-friendly policies to hedge against U.S. economic pressure, potentially fostering rival blockchain hubs.

Geoeconomically, the fallout is equally stark. Trump’s tariffs could disrupt supply chains, raising costs for electronics and dampening crypto adoption by discouraging investments in digital assets. A trade war might weaken the U.S. dollar’s dominance, prompting speculation that Trump views Bitcoin as a reserve asset to counter volatility, though this risks spurring rival nations to create competing digital currencies, thereby diluting U.S. financial influence. This is yet another way Trump’s policies could backfire.

Musk’s role adds another layer of complexity. His public spats with Trump’s trade advisors, like Peter Navarro, reveal tensions over tariffs’ economic toll. Trump’s coalition has always been polarized, with Elon Musk embodying the libertarian, Milei-admiring free-market extreme, while J.D. Vance represents the protectionist, “pro-labor” wing, if you will. This of course creates tension within the Trumpist somewhat contradictory agenda.

Musk, whose Tesla relies on global supply chains, has been warning that protectionism could spike prices without delivering jobs. His crypto advocacy, however, aligns well enough with Trump’s vision of “American primacy”, suggesting a delicate balancing act: promote blockchain innovation while navigating tariff-induced chaos.

This is not an easy job. Bitcoin’s crash highlights economic uncertainties worsened by Trump’s tariffs, which aim to boost U.S. industry but may raise crypto costs and strain trade ties. This in turn risks a fragmented global financial order, with crypto’s role uncertain, as Trump and Musk’s focus on digital assets faces challenges from their own geopolitical and economic policies.

Finally, Bitcoin and other cryptocurrencies have shown extreme volatility, with the recent crashes highlighting their instability as purely fiduciary assets (in a broader sense, being market-driven, not tied to reserves or bonds). In response, sovereign nations may shift toward digital currencies backed by tangible assets like government bonds or reserves, offering greater stability and trust for economic systems in the near future. As I wrote in 2022, digital currencies too eventually could be further regulated and now would be a good time to start talking about that.

*

Click the share button below to email/forward this article. Follow us on Instagram and X and subscribe to our Telegram Channel. Feel free to repost Global Research articles with proper attribution.

This article was originally published on InfoBrics.

Uriel Araujo, PhD, is an anthropology researcher with a focus on international and ethnic conflicts. He is a regular contributor to Global Research.

Featured image source

Global Research is a reader-funded media. We do not accept any funding from corporations or governments. Help us stay afloat. Click the image below to make a one-time or recurring donation.",https://www.globalresearch.ca/geopolitical-gamble-threatening-bitcoin-rise/5884455,2025-04-15 11:20:26+00:00
Crooksandliars.com,Hackers Break Into Silicon Valley Crosswalks To Taunt Techbros,,"Instead of the usual “walk” or “wait” instructions from crosswalk speakers, Silicon Valley pedestrians were shocked over the weekend when they instead heard seemingly deep faked recordings, mocking some of the major broligarchy. Via The L.A.Times:

A series of viral videos posted on social media showed crosswalk speakers playing derisive messages about billionaire tech giants Elon Musk and Mark Zuckerberg in Palo Alto, Menlo Park and Redwood City as perplexed onlookers laughed.

[...] In one viral video, a woman pressed the pedestrian call button beneath a sign that had been modified to say “Boycott Tesla.” In addition to the standard pedestrian instructions, the speaker played a fake Musk monologue.

“You know it’s funny, I used to think he was just this dumb sack of [expletive],” the voice resembling Musk’s began, apparently referring to President Trump. “But, well, when you get to know him, he’s actually really sweet and tender and loving.”

In the background, a voice resembling Donald Trump’s responded: “Sweetie, come back to bed.”",https://crooksandliars.com/2025/04/hackers-break-silicon-valley-crosswalks,
Common Dreams,"It's Tax Day. You've Paid Your Share, But the Billionaires Haven't",,"Today our 2024 taxes are due. You likely had most of your federal taxes deducted from your paychecks throughout the year. This is not true, however, for mega-millionaires and billionaires, some of whom are practically running our government right now. They receive much of their income in the form of appreciation on the stocks of the corporations they run. And the companies themselves use loopholes and deductions to reduce their tax bill, sometimes down to zero.

Take Tesla (please!).

The company, valued at over $1 trillion, paid no federal income tax on its 2024 income of $2.3 billion. And its CEO, Elon Musk, who had hoarded some $342 billion in wealth by earlier this year, avoids paying taxes on most of his income until he chooses to “realize” capital gains by selling his enormously appreciated stock.

Because of our overall low taxes, the U.S. does not collect as much revenue as other comparable nations. This means you get a lot less by being an American citizen than you get by being a French, German or Swedish citizen. Less health care , less child care , less access to affordable college .

These low taxes are part of the reason that America experiences supercharged inequality . While other countries do more to boost people at the bottom and enable upward mobility for the middle class, in the U.S. low taxes combined with an anti-worker, anti-consumer, anti-environment regulatory regime means that here the rich get richer and the rest of us stagnate.

A regime of relatively robust taxation and reasonable regulation delivered a more educated, healthier, more prosperous America.

Further, the extreme wealth of the billionaire class often lets them buy the elected officials and the policies they want—usually policies that add further to their riches in a vicious cycle that leaves most of us worse off. President Trump has given Musk the power to fire tens of thousands of workers, eliminate funding for hospitals and universities around the country, and destroy Congressionally-created agencies that carry out vital public functions.

Shutting down special tax breaks for very wealthy individuals and profitable corporations could go a long way to addressing these problems. But Trump and his allies in Congress are moving dramatically in the opposite direction. While they plan to double down on tax cuts that mainly benefit the wealthy, they are also allowing the most destructive billionaire-driven attack we’ve ever seen on the policies that keep us healthy and safe.

Musk is wielding a chainsaw against public services using his so-called DOGE (“Department of Government Efficiency” though it’s not a government agency and will likely undermine efficiency). DOGE’s cuts to services could decimate education, health, and income support. And its cuts to public oversight will enable corporations to more easily exploit us as workers, consumers, and community members.

For example, Trump and Musk are trying to eliminate the Department of Education and slash school budgets in ways that will particularly harm children with disabilities, students in disadvantaged rural and urban schools, and college access for working class kids .

They’ve fired 10,000 staff members at the Department of Health and Human Services, including those who ensure vaccine distribution, drug safety, and health care access. They’ve haphazardly slashed funding nationwide for labs conducting medical research on cancer, Alzheimer’s disease, maternal health, and more.

They tried to get rid of the Consumer Financial Protection Bureau (CFPB), an agency which has recovered more than $21 billion for consumers from companies that engage in unfair, deceptive, or abusive practices. And they even slashed the Federal Emergency Management Association which helps communities facing floods, hurricanes, and wildfires, leaving communities unprotected .

Their reasons are three-fold, all bad for regular people:

Cutting public services can free policymakers to pass expensive tax cuts for the wealthiest people and corporations.

It can also allow privatization of services so Musk and others can demand payment to provide them.

of services so Musk and others can demand payment to provide them. Finally by hobbling regulations and firing public employees that safeguard factories , inspect meat, and test drugs , Musk hopes to juice corporate profits as CEOs are permitted to shed factory safety equipment, ignore anti-pollution rules , and violate labor laws .

This doesn’t even begin to touch on the crazy on-again, off-again tariffs that are roiling our financial markets and industrial supply chains.

Policymakers of the 20th century created regulations, safety nets, and labor standards that made Americans more educated, more prosperous, and healthier. They didn’t work perfectly of course. But education, income, and health improved dramatically over this span.

Educational investments boosted high school attainment rates for adults from a mere 10 percent in 1910 to 90 percent by 2017 . With more education and unionization, inflation-adjusted per capita income went from $18,460 in 1967 to $46,193 by 2023. Research and vaccination nearly eradicated polio, smallpox, and measles. And safety standards meant the number of workers killed on the job plummeted from 15.8 to 1.9 per 100,000 between 1928 (when tracking began) and 1998. The big picture: life expectancy at birth nearly doubled (from 46.6 years to 74.7 years) for white men and more than doubled (from 32.5 years to 68.2 years) for Black men between 1900 and the year 2000.

In other words, a regime of relatively robust taxation and reasonable regulation delivered a more educated, healthier, more prosperous America. In 2025, it seems, Trump and those he enables are trying to make American impoverished again by rolling back the 20th century and its accomplishments.",https://www.commondreams.org/opinion/tax-day-billionaires,2025-04-15 11:00:03+00:00
NBC News,Man charged after fires at Tesla dealership and GOP headquarters in New Mexico,,"A man has been federally charged with carrying out arson attacks against the Republican Party headquarters in New Mexico and a Tesla dealership, the Justice Department said Monday.

Jamison Wagner, of Albuquerque and born in 1984, faces two counts of causing malicious damage or destruction of property by fire or explosives. He is in police custody and faces a detention hearing Wednesday.

If he is convicted, Wagner faces five to 20 years in prison on each count.

Attorney General Pam Bondi said in a statement that authorities would not tolerate ""this ongoing wave of political violence,"" referring to repeated attacks on Tesla vehicles, dealerships and chargers in recent weeks.

Tesla has become the target of peaceful protests and violent attacks after its CEO, Elon Musk, became a key figure in President Donald Trump's efforts to dismantle and shrink federal agencies.

""Hurling firebombs is not political protest,"" Deputy Attorney General Todd Blanche said in the statement. ""The impressive work by law enforcement in New Mexico sends a clear message to perpetrators of all of the shameful attacks on Tesla facilities and political establishments: we are coming for you, you can’t hide, and you will do serious jail time to pay for your crimes.""

A court document dated Saturday and filed in New Mexico District Court shows that Wagner is accused of two separate arson offenses in Albuquerque: one at a Tesla showroom on Feb. 9 and another at the GOP offices on March 30.

Two Model Y Teslas were damaged in the first incident, prosecutors say, in an attack at 3:13 a.m. Graffiti were found at the scene, including ""Die Elon,"" ""Tesla Nazi Inc"" and ""Die Tesla Nazi."" Some of the letters were replaced with swastikas.

Graffiti at a Tesla dealership in Albuquerque, N.M. U.S. Attorney's Office

Investigators said that the car fires were set intentionally and that an incendiary device was found at the scene.

Security video showed a man prosecutors believe is Wagner exiting a light-colored sedan car around the time of the fire, wearing all-black clothing and carrying a white box, the court document said.

""A small flickering light, consistent with a transient ignition source, was observed in the subject’s hands before flame rapidly appeared inside one vehicle,"" the court document said. ""The subject left the area rapidly after the fire started inside one vehicle.""

Prosecutors say that the second attack took place at the Republican Party of New Mexico office at 5:55 a.m., and that the front door and the lobby were damaged. The message ""ICE=KKK"" was sprayed onto a wall. Shards of glass incendiary devices were found similar to those found at the Tesla dealership, the document said.

Fire damage at the Republican Party of New Mexico headquarters. U.S. Attorney's Office

On Friday, the FBI obtained a warrant and searched Wagner's home, where they found eight suspected incendiary devices — some with the same handwritten ""I"" and ""H"" written on the lids — materials for making them, spray paint and a stencil bearing the letters ""ICE=KKK,"" and a black hoodie with red paint on it, the court document said.",https://www.nbcnews.com/news/us-news/man-charged-alleged-arson-attacks-tesla-dealership-gop-headquarters-ne-rcna201273,2025-04-15 10:28:31.052000+00:00
Biztoc.com,A Tesla investor and fund manager explains why the volatility from Trump's tariffs hasn't changed his stock picks,,"""I think it's too soon to tell if the tariffs will lead the world into a recession,"" investor Christopher Tsai said of President Donald Trump's reciprocal tariffs.

Chip Somodevilla via Getty Images

Christopher Tsai's investment firm, Tsai Capital, manages a $137 million portfolio.

Tsai…

This story appeared on businessinsider.com , 2025-04-15 09:50:18.",https://biztoc.com/x/4bb3dd1ec05e5ddc,2025-04-15 09:50:18+00:00
